lr,ag,lc,dt,cr,rg,rc,tg,tc,cc,wd,ld,fd,dw,py,mt,mn,p1,p2,pd,pf,wk1mc,wk2mc,w1,w2,w3,w4,w5,w1t,w2t,w3t,w4t,w5t,dc,lt,ll3,ll2,ll1,d2l,d1l,lbx,sr,adj1,adj8,ad1,ad8,iw,al,ldiv
L3,4,A,1000,C+3,a1,r1,g2,t5,0,3,-4,9.8,10,1,0,0,0,-6,-6,1,0,0,0,0,0,22.9,0,FALSE,FALSE,FALSE,TRUE,FALSE,gs,126,0.5,0.75,-2.5,-3,-3.25,-0.14,10,23.66,47.03,23.39,46.76,0,125,8
L3,7,A,1000,C+3,a3,r5,g3,t11,0,2,0,76,2,0,0,0,0,1,1,3,0,0,0,0,0,22.4,0,FALSE,FALSE,FALSE,TRUE,FALSE,gs,112,-2,-2.5,-0.25,1.75,2.25,-0.36,6,22.99,45.86,23.23,46.1,0,124,4.6
L2,7,A,1000,C+3,a3,r5,g3,t11,0,2,-1,76,2,0,0,0,0,3,3,9,0,0,0,0,0,22.4,0,FALSE,FALSE,FALSE,TRUE,FALSE,dd,84,-5.25,-5.5,-3.75,1.5,1.75,-1.37,3,23.8,46.35,23.89,46.44,0,124,8.3
L1,7,A,1000,C+3,a3,r5,g3,t11,0,2,-1,76,2,0,0,0,-1,-4,-4,7,0,0,0,0,0,22.4,0,FALSE,FALSE,FALSE,TRUE,FALSE,gs,14,-3.75,-3.5,-10.75,-7,-7.25,-1.87,12,24.59,47.28,24.53,47.22,36,124,112
L3,3,A,1000,C+3,g4,r30,g2,t8,0,1,-6,79,7,0,0,0,1,-1,-1,1,0,0,0,0,0,22.7,0,FALSE,FALSE,FALSE,TRUE,FALSE,th,143,-0.06,0.5,-0.5,-0.44,-1,-1.19,2,22.75,43.65,21.91,42.81,0,123,1.7
L1,3,A,1000,C+3,g4,r30,g2,t8,0,1,-2,79,7,0,0,0,0,0,-7,7,0,0,0,0,0,22.7,0,FALSE,FALSE,FALSE,TRUE,FALSE,ss,17,-2.75,-3.5,-8.75,-6,-5.25,-0.84,13,24.16,47.51,24.13,47.48,0,123,62
L2,3,A,1000,C+3,g4,r30,g2,t8,0,1,-3,79,7,0,0,0,1,1,1,7,0,0,0,0,0,22.7,0,FALSE,FALSE,FALSE,TRUE,FALSE,ts,122,-3.5,-4,-3,0.5,1,0.8,2,23.25,46.4,22.26,45.41,0,123,4
L1,4,A,1000,C+3,g1,r15,g1,t3,0,14,0,9,9,1,0,0,0,0,0,3,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,tc,14,-1.75,-1.5,-1.25,0.5,0.25,-1.93,5,23.62,44.89,23.2,44.47,0,120,4.7
L2,4,A,1000,C+3,g1,r15,g1,t3,0,14,-1,9,9,1,0,0,-2,1,1,7,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,tc,91,-1.75,-3.25,-2.75,-1,0.5,-0.63,5,23.05,44.99,22.54,44.48,0,120,4.8
L3,4,A,1000,C+3,g1,r15,g1,t3,0,14,-6,9,9,1,0,0,1,1,1,5,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,tc,112,-2.25,-3,-1.25,1,1.75,-1.56,6,23.26,44.63,22.75,44.12,0,120,3.8
L2,5,A,1000,C+3,g2,r17,g3,t11,0,-10,-1,11,6,1,0,0,1,2,2,7,0,7,0,22.8,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,ts,108,-3.5,-4.5,-3.5,0,1,-1.44,6,23.63,46,23.78,46.15,0,118,6.2
L3,5,A,1000,C+3,g2,r17,g3,t11,0,-10,-3,11,6,1,0,0,2,4,4,9,0,7,0,22.8,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,gs,126,-4.75,-3.5,-1.5,3.25,2,0.37,4,22.44,45.61,22.71,45.88,0,118,7.6
L1,5,A,1000,C+3,g2,r17,g3,t11,0,-10,-1,11,6,1,0,0,4,-3,-3,3,0,7,0,22.8,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,ts,88,-1.75,0.25,-4.75,-3,-5,-1.48,8,23.07,44.99,23.37,45.29,0,118,7.6
L2,7,A,1000,C+3,g2,r16,g5,t20,0,-1,-5,7.1,3,1,0,0,1,6,6,11,0,3,0,22.8,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,gs,112,-7.25,-6.75,-0.5,6.75,6.25,0.14,1,22.3,45.01,22.42,45.13,2.9,117,10
L1,7,A,1000,C+3,g2,r16,g5,t20,0,-1,-5,7.1,3,1,0,0,0,0,0,7,0,3,0,22.8,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,gs,91,-4.5,-4.75,-3.5,1,1.25,-0.35,5,22.72,45.27,22.75,45.3,0,117,8.1
L3,7,A,1000,C+3,g2,r16,g5,t20,0,-1,-7,7.1,3,1,0,0,1,4,4,7,0,3,0,22.8,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,gs,147,-4.25,-3,-2.75,1.5,0.25,-0.23,4,22.45,45.12,22.69,45.36,4.9,117,12
L2,5,A,1000,C+3,g1,r14,g4,t15,0,6,1,4.6,8,1,0,0,-1,9,9,11,0,4,0,22.8,0,22.7,0,FALSE,TRUE,FALSE,TRUE,FALSE,tc,91,-3,-5.25,-1,2,4.25,0.08,1,22.19,44.25,22.01,44.07,34.4,116,39
L1,5,A,1000,C+3,g1,r14,g4,t15,0,6,0,4.6,8,1,0,0,2,3,3,5,0,4,0,22.8,0,22.7,0,FALSE,TRUE,FALSE,TRUE,FALSE,tc,77,-2.75,-3,-2.75,0,0.25,-1.49,4,23.19,44.71,23.01,44.53,0,116,9.9
L3,5,A,1000,C+3,g1,r14,g4,t15,0,6,-3,4.6,8,1,0,0,0,3,3,7,0,4,0,22.8,0,22.7,0,FALSE,TRUE,FALSE,TRUE,FALSE,gs,105,-4.25,-4.5,-5.25,-1,-0.75,-0.89,5,23.93,46.76,23.63,46.46,17.4,116,22
L1,4,A,1200,C+3,g1,r15,g1,t1,0,-17,0,5.7,8,1,0,0,1,5,5,9,0,0,0,0,23,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,tc,126,-4.75,-5,-2.25,2.5,2.75,-0.1,1,22.25,44.91,22.76,45.42,0,133,3.4
L2,4,A,1200,C+3,g1,r15,g1,t1,0,-17,0,5.7,8,1,0,0,2,-1,-1,3,0,0,0,0,23,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,tc,147,-2.25,-1,-2.75,-0.5,-1.75,-0.9,6,22.98,45.48,23.4,45.9,0,133,2.6
L3,4,A,1200,C+3,g1,r15,g1,t1,0,-17,1,5.7,8,1,0,0,0,2,2,3,0,0,0,0,23,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,tc,161,-2.5,-3.25,-1,1.5,2.25,-0.23,6,22.56,45.19,22.89,45.52,0,133,2.3
L2,4,A,1200,C+3,g1,r13,g1,t23,0,-1,6,3.6,7,0,0,0,0,1,1,3,0,0,0,0,0,22.2,0,FALSE,FALSE,FALSE,TRUE,FALSE,dd,73,-1.25,-1.5,-2,-0.75,-0.5,-0.24,7,22.99,45.65,23.08,45.74,0,129,7.9
L1,4,A,1200,C+3,g1,r13,g1,t23,0,-1,6,3.6,7,0,0,0,1,1,1,3,0,0,0,0,0,22.2,0,FALSE,FALSE,FALSE,TRUE,FALSE,tz,17,-0.75,-0.5,0.25,1,0.75,-2.2,5,22.65,42.95,22.68,42.98,0,129,3
L3,4,A,1200,C+3,g1,r13,g1,t23,0,-1,8,3.6,7,0,0,0,0,-1,-1,1,0,0,0,0,0,22.2,0,FALSE,FALSE,FALSE,TRUE,FALSE,tz,84,0.5,0.25,-1.25,-1.75,-1.5,-2.2,4,22.95,43.28,22.77,43.1,12.4,129,16
L2,6,A,1200,C+3,g4,r30,g1,t2,0,6,-5,11,11,0,0,0,1,4,4,11,1,0,22.1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,tz,84,-2.75,-2.25,-5.75,-3,-3.5,-2.61,6,22.5,42.75,22.71,42.96,0,128,17
L3,6,A,1200,C+3,g4,r30,g1,t2,-1,6,9,11,11,0,0,0,0,4,4,9,1,0,22.1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,dd,115,-4.5,-5.5,-2.5,2,3,-0.66,3,23.16,45.18,22.95,44.97,47,128,58
L1,6,A,1200,C+3,g4,r30,g1,t2,0,6,-4,11,11,0,0,0,0,7,7,11,1,0,22.1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,tc,77,-6.75,-5.25,-3.75,3,1.5,-0.48,3,23.23,45.92,23.05,45.74,0,128,6.3
L1,5,A,1200,C+3,a4,r9,g2,t6,0,3,-2,13,1,0,0,0,3,-1,-1,5,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,tc,77,-3,-1.5,-3,0,-1.5,-0.97,5,23.69,46.38,23.6,46.29,0,119,4.8
L3,5,A,1200,C+3,a4,r9,g2,t6,0,3,-3,13,1,0,0,0,0,-2,-2,7,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,tc,126,-4.5,-4.25,-5.75,-1.25,-1.5,-0.88,6,23.37,45.95,23.37,45.95,9,119,22
L2,5,A,1200,C+3,a4,r9,g2,t6,0,3,-7,13,1,0,0,0,1,4,4,11,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,tc,105,-9.25,-6.75,-6,3.25,0.75,-0.87,4,22.86,45.24,23.04,45.42,10,119,23
L3,6,A,1200,C+3,g2,r18,g5,t18,0,11,0,6.7,2,0,0,0,-2,-6,-6,3,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,dd,94,-1.75,-2.5,-6,-4.25,-3.5,-0.94,12,24.06,46.52,23.4,45.86,37.3,124,44
L1,6,A,1200,C+3,g2,r18,g5,t18,0,11,0,6.7,2,0,0,0,1,-2,-2,3,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,tc,14,-1.75,-2.25,-2.25,-0.5,0,-1.15,7,24.02,46.56,23.69,46.23,18.3,124,25
L2,6,A,1200,C+3,g2,r18,g5,t18,0,11,0,6.7,2,0,0,0,0,0,-9,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,ss,73,1.25,0.75,-3,-4.25,-3.75,0.99,14,23.3,46.93,22.64,46.27,70.3,124,77
L3,5,A,1200,C+3,g2,r17,g4,t15,0,5,0,47,10,0,0,0,0,0,0,5,0,0,0,0,0,22.2,0,FALSE,FALSE,FALSE,TRUE,FALSE,dd,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0
L1,5,A,1200,C+3,g2,r17,g4,t15,0,5,0,47,10,0,0,0,0,5,5,11,0,0,0,0,0,22.2,0,FALSE,FALSE,FALSE,TRUE,FALSE,tz,17,-4,-5,-3,1,2,-1.77,1,22.42,42.92,22.27,42.77,297,121,344
L2,5,A,1200,C+3,g2,r17,g4,t15,0,5,0,47,10,0,0,0,0,0,0,5,0,0,0,0,0,22.2,0,FALSE,FALSE,FALSE,TRUE,FALSE,dd,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0
L1,6,A,1200,C+3,g1,r14,g3,t13,0,5,5,10,4,0,0,0,-1,-9,-9,1,0,0,0,0,0,23.9,0,FALSE,FALSE,FALSE,TRUE,FALSE,tc,14,0.75,-0.25,-8,-8.75,-7.75,-2.19,11,24.9,47.31,24.75,47.16,0,120,17
L2,6,A,1200,C+3,g1,r14,g3,t13,0,5,4,10,4,0,0,0,0,-3,-3,1,0,0,0,0,0,23.9,0,FALSE,FALSE,FALSE,TRUE,FALSE,tc,70,0.25,1,-1.25,-1.5,-2.25,-0.76,10,23.59,46.24,23.53,46.18,0,120,9.7
L3,6,A,1200,C+3,g1,r14,g3,t13,0,5,5,10,4,0,0,0,0,-2,-2,1,0,0,0,0,0,23.9,0,FALSE,FALSE,FALSE,TRUE,FALSE,dd,88,1,1,-0.5,-1.5,-1.5,-0.73,5,23.16,45.2,22.92,44.96,0,120,9.5
L3,8,A,1200,C+3,g4,r29,g2,t5,0,-2,-2,17,9,0,0,0,0,-1,-8,3,0,0,0,0,0,22.9,0,FALSE,FALSE,FALSE,TRUE,FALSE,ss,112,-1,-2.5,-7.25,-6.25,-4.75,-0.51,11,24.3,48.78,24.93,49.41,45,119,62
L1,8,A,1200,C+3,g4,r29,g2,t5,0,-2,0,17,9,0,0,0,-1,1,-4,1,0,0,0,0,0,22.9,0,FALSE,FALSE,FALSE,TRUE,FALSE,ss,17,-0.25,0.06,-1.5,-1.25,-1.56,-0.64,11,23.5,46.42,23.56,46.48,58,119,75
L2,8,A,1200,C+3,g4,r29,g2,t5,0,-2,-3,17,9,0,0,0,0,0,0,5,0,0,0,0,0,22.9,0,FALSE,FALSE,FALSE,TRUE,FALSE,ss,77,-0.5,-0.5,-12.25,-11.75,-11.75,-0.2,12,24.7,50.1,25.51,50.91,19,119,36
L1,5,A,1200,C+3,g3,r24,g2,t8,1,14,-16,22,12,1,0,0,-4,7,7,5,2,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,tc,77,-2,-3.75,0.75,2.75,4.5,-1.09,2,23.68,46.33,23.26,45.91,0,117,8.7
L3,5,A,1200,C+3,g3,r24,g2,t8,1,14,-16,22,12,1,0,0,0,1,1,3,2,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,dd,137,-1.25,-1.25,-1.75,-0.5,-0.5,-0.79,4,22.57,44.68,22.42,44.53,0,117,2.5
L2,5,A,1200,C+3,g3,r24,g2,t8,1,14,-6,22,12,1,0,0,-3,3,3,11,2,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,dd,122,-6.5,-5.75,-5.5,1,0.25,-0.89,6,23.41,45.96,23.26,45.81,0,117,5
L3,5,A,1200,C+3,g2,r16,g3,t10,0,-18,-5,5.8,6,1,0,0,0,1,1,3,0,0,0,0,0,22.1,0,FALSE,FALSE,FALSE,TRUE,FALSE,gz,105,-1,-2.25,-1.5,-0.5,0.75,-1.76,5,22.95,44.23,22.89,44.17,13.2,116,19
L1,5,A,1200,C+3,g2,r16,g3,t10,0,-18,0,5.8,6,1,0,0,2,-2,-2,1,0,0,0,0,0,22.1,0,FALSE,FALSE,FALSE,TRUE,FALSE,tc,14,-1.5,1.25,-1.25,0.25,-2.5,-1.67,10,23.35,45.57,23.89,46.11,0,116,8.5
L2,5,A,1200,C+3,g2,r16,g3,t10,0,-18,-6,5.8,6,1,0,0,-1,2,2,5,0,0,0,0,0,22.1,0,FALSE,FALSE,FALSE,TRUE,FALSE,gz,77,-1.25,-2,-4,-2.75,-2,-1.76,4,22.38,43.81,23.01,44.44,0,116,9.2
L2,6,A,1200,C+3,a1,r1,g3,t12,0,6,-2,30,5,0,0,0,0,-6,-6,1,0,7,0,22.8,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,gz,77,0.06,0.06,-5.25,-5.31,-5.31,-2.39,9,24.09,45.4,23.64,44.95,0,116,23
L1,6,A,1200,C+3,a1,r1,g3,t12,0,6,2,30,5,0,0,0,0,-4,-4,1,0,7,0,22.8,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,gz,7,-0.25,-1,-3,-2.75,-2,-2.08,9,23.67,45.02,23.49,44.84,0,116,63
L3,6,A,1200,C+3,a1,r1,g3,t12,0,6,-2,30,5,0,0,0,0,-10,-10,1,0,7,0,22.8,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,tc,112,0.06,0.5,-6.25,-6.31,-6.75,-2.37,12,25.06,47.42,24.67,47.03,0,116,17
L3,5,A,1200,C+3,a3,r5,g2,t8,0,2,-10,37,3,0,0,0,0,-7,-7,1,0,0,0,0,0,22.9,0,FALSE,FALSE,FALSE,TRUE,FALSE,tc,154,1.5,1.25,-5.75,-7.25,-7,-1.85,10,25.26,48.61,24.9,48.25,0,113,6.3
L2,5,A,1200,C+3,a3,r5,g2,t8,0,2,-7,37,3,0,0,0,0,-7,-7,3,0,0,0,0,0,22.9,0,FALSE,FALSE,FALSE,TRUE,FALSE,tc,140,-1.25,-2.25,-4.5,-3.25,-2.25,-2.12,12,24.43,46.59,24.07,46.23,0,113,19
L1,5,A,1200,C+3,a3,r5,g2,t8,0,2,-2,37,3,0,0,0,-1,-1,-1,7,0,0,0,0,0,22.9,0,FALSE,FALSE,FALSE,TRUE,FALSE,gz,7,-2,-3,-3.75,-1.75,-0.75,-1.82,8,23.21,44.6,23.15,44.54,0,113,31
L1,6,A,1200,C+3,a1,r2,g3,t10,-1,-10,5,11,11,0,0,0,0,-8,-8,1,0,0,0,0,0,22.3,0,FALSE,FALSE,FALSE,TRUE,FALSE,dd,17,1.25,0.75,-3.75,-5,-4.5,-1.7,11,23.53,45.51,23.83,45.81,0,123,19
L3,6,A,1200,C+3,a1,r2,g3,t10,0,-10,-4,11,11,0,0,0,0,1,1,1,0,0,0,0,0,22.3,0,FALSE,FALSE,FALSE,TRUE,FALSE,tc,189,-0.5,-0.5,0.75,1.25,1.25,-0.43,7,23.4,46.16,23.07,45.83,0,123,2.8
L2,6,A,1200,C+3,a1,r2,g3,t10,0,-10,-10,11,11,0,0,0,0,-8,-8,1,0,0,0,0,0,22.3,0,FALSE,FALSE,FALSE,TRUE,FALSE,tc,126,-0.75,-0.5,-7.5,-6.75,-7,-2.54,11,24.86,46.94,24.32,46.4,0,123,3.3
L2,6,A,1200,C+3,a4,r9,g1,t1,0,5,-1,37,12,0,0,0,0,2,2,11,0,0,0,0,23,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,tc,91,-4.75,-5,-3.5,1.25,1.5,-0.51,5,23.2,45.8,23.08,45.68,0,126,9.7
L3,6,A,1200,C+3,a4,r9,g1,t1,-1,5,13,37,12,0,0,0,-1,-4,-4,3,0,0,0,0,23,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,dd,122,-1.75,-3,-4.25,-2.5,-1.25,-0.22,8,22.96,45.13,22.78,44.95,0,126,14
L1,6,A,1200,C+3,a4,r9,g1,t1,0,5,-1,37,12,0,0,0,0,9,9,9,0,0,0,0,23,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,tc,70,-5.5,-7.5,0.25,5.75,7.75,-0.44,1,22.61,44.66,22.46,44.51,0,126,12
L2,7,A,1200,C+3,a1,r1,g2,t5,0,11,2,9.3,9,1,6,22.7,2,8,8,9,0,0,0,0,0,22.7,0,FALSE,FALSE,FALSE,TRUE,FALSE,gz,105,-4.5,-4.75,0.25,4.75,5,-1.21,1,22.98,44.24,22.53,43.79,40.7,121,50
L3,7,A,1200,C+3,a1,r1,g2,t5,0,11,2,9.3,9,1,6,22.7,2,5,5,11,0,0,0,0,0,22.7,0,FALSE,FALSE,FALSE,TRUE,FALSE,tz,137,-4,-5.25,-3.5,0.5,1.75,-1.98,3,22.79,42.88,22.13,42.22,3.7,121,13
L1,7,A,1200,C+3,a1,r1,g2,t5,0,11,-4,9.3,9,1,6,22.7,-1,4,4,9,0,0,0,0,0,22.7,0,FALSE,FALSE,FALSE,TRUE,FALSE,dd,80,-4.75,-3,-2.75,2,0.25,-0.23,5,22.59,44.74,22.26,44.41,8.7,121,18
L3,6,A,1200,C+3,a4,r10,g3,t12,0,21,-9,11,2,0,0,0,1,-4,-4,5,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,dd,217,-3.75,-3,-7.25,-3.5,-4.25,-1.93,12,23.88,45.62,23.4,45.14,0,116,6.7
L1,6,A,1200,C+3,a4,r10,g3,t12,0,21,-3,11,2,0,0,0,0,-5,-5,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,tc,70,0.5,0.25,-2,-2.5,-2.25,-2.3,10,24.57,46.3,23.94,45.67,76,116,87
L2,6,A,1200,C+3,a4,r10,g3,t12,0,21,-14,11,2,0,0,0,-1,-4,-4,3,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,dd,101,-1.5,-2,-4,-2.5,-2,-1.22,9,23.25,45.19,22.74,44.68,0,116,7.8
L2,5,A,1200,C+3,g1,r15,g1,t3,0,6,-3,6.5,10,1,0,0,0,0,-2,1,0,0,0,0,0,22.2,22.9,FALSE,FALSE,FALSE,TRUE,TRUE,ss,73,0.25,1.5,-0.75,-1,-2.25,-0.16,5,23.39,46.2,22.88,45.69,0,120,5.1
L3,5,A,1200,C+3,g1,r15,g1,t3,0,6,-3,6.5,10,1,0,0,1,1,6,11,0,0,0,0,0,22.2,22.9,FALSE,FALSE,FALSE,TRUE,TRUE,ss,88,-7.75,-6,-1.75,6,4.25,-0.51,4,22.84,45.2,22.78,45.14,3.5,120,10
L1,5,A,1200,C+3,g1,r15,g1,t3,0,6,-2,6.5,10,1,0,0,-2,2,-5,1,0,0,0,0,0,22.2,22.9,FALSE,FALSE,FALSE,TRUE,TRUE,ss,17,-1.75,0.5,-4.25,-2.5,-4.75,-0.72,9,24.19,47.54,24.01,47.36,0,120,3.4
L3,5,A,1200,C+3,a4,r3,g5,t22,1,6,-13,55,8,0,0,0,-1,1,2,3,0,4,0,22.8,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,ss,126,-2.5,-1.25,0.5,3,1.75,0.81,4,23.13,47.22,22.89,46.98,0,117,6.4
L2,5,A,1200,C+3,a4,r3,g5,t22,0,6,2,55,8,0,0,0,0,0,0,1,0,4,0,22.8,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,ss,91,-0.5,-0.25,-0.5,0,-0.25,0.7,8,23.07,46.87,23.16,46.96,0,117,9.2
L1,5,A,1200,C+3,a4,r3,g5,t22,0,6,-1,55,8,0,0,0,0,0,-1,1,0,4,0,22.8,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,ss,70,1.75,1,-1.25,-3,-2.25,0.47,12,23.47,47.26,23.29,47.08,0,117,8
L3,4,A,1200,C+3,g1,r14,g1,t1,1,-2,-6,2.2,5,0,0,0,0,1,1,1,0,0,0,0,0,22.2,0,FALSE,FALSE,FALSE,TRUE,FALSE,tc,105,-1.25,-0.75,2,3.25,2.75,-0.54,3,23.63,46.33,23.06,45.76,0,119,4.3
L1,4,A,1200,C+3,g1,r14,g1,t1,1,-2,-14,2.2,5,0,0,0,0,4,4,5,0,0,0,0,0,22.2,0,FALSE,FALSE,FALSE,TRUE,FALSE,tc,14,-2,-3,1.25,3.25,4.25,-0.35,4,22.4,44.93,22.46,44.99,0,119,2.3
L2,4,A,1200,C+3,g1,r14,g1,t1,1,-2,-13,2.2,5,0,0,0,1,2,2,5,0,0,0,0,0,22.2,0,FALSE,FALSE,FALSE,TRUE,FALSE,tc,70,-3.25,-4.25,-0.25,3,4,0.21,3,22.63,45.44,22.21,45.02,0,119,3.7
L1,8,A,1200,C+3,g3,r24,g5,t21,1,-3,-3,59,6,1,0,0,1,5,5,7,0,1,0,22.8,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,dd,101,-6.5,-4.5,2.5,9,7,-0.94,2,22.36,43.96,22.45,44.05,0,119,11
L3,8,A,1200,C+3,g3,r24,g5,t21,1,-3,-7,59,6,1,0,0,-1,9,9,9,0,1,0,22.8,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,dd,157,-4.75,-4,0.5,5.25,4.5,0.47,1,21.95,44.37,21.74,44.16,0,119,31
L2,8,A,1200,C+3,g3,r24,g5,t21,1,-3,-14,59,6,1,0,0,1,5,5,9,0,1,0,22.8,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,dd,119,-6,-7,-1.75,4.25,5.25,-1.5,2,23.04,44.88,22.92,44.76,0,119,9.8
L1,5,A,1200,C+3,g2,r17,g1,t23,0,23,0,17,3,1,0,0,-2,-3,-3,7,4,0,0,0,0,22.4,0,TRUE,FALSE,FALSE,TRUE,FALSE,tc,91,-2,-3.25,-6.75,-4.75,-3.5,-1.13,11,24.58,47.34,23.89,46.65,0,118,12
L2,5,A,1200,C+3,g2,r17,g1,t23,1,23,-8,17,3,1,0,0,0,0,0,1,4,0,0,0,0,22.4,0,TRUE,FALSE,FALSE,TRUE,FALSE,dd,115,0.25,1,0.5,-0.25,0.5,-0.5,5,23.64,46.06,22.68,45.1,0,118,7.2
L3,5,A,1200,C+3,g2,r17,g1,t23,1,23,-15,17,3,1,0,0,0,-2,-2,1,4,0,0,0,0,22.4,0,TRUE,FALSE,FALSE,TRUE,FALSE,tc,133,-0.75,-1.25,-2.75,-2,-1.5,-0.82,8,23.93,46.62,23.06,45.75,0,118,7.7
L3,6,A,1200,C+3,a3,r6,g2,t9,1,13,-14,15,7,1,0,0,0,0,0,1,2,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,tc,126,0.25,0.5,1.5,-1.25,-1,-0.6,5,23.34,45.96,22.8,45.42,0,114,2.4
L2,6,A,1200,C+3,a3,r6,g2,t9,0,13,-6,15,7,1,0,0,1,-3,-3,3,2,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,gz,105,-1,-1,-1.5,-0.5,-0.5,-2.14,8,23.84,45.06,23.18,44.4,0,114,4.9
L1,6,A,1200,C+3,a3,r6,g2,t9,0,13,-4,15,7,1,0,0,0,-6,-6,3,2,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,dd,80,-2,-1.25,-6.5,-4.5,-5.25,-0.92,11,23.5,45.81,23.11,45.42,5,114,20
L3,6,A,1200,C+3,a3,r5,g4,t15,0,0,4,18,4,0,0,0,-3,0,0,11,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,dd,115,-6,-8.75,-25.5,-19.5,-16.75,-3.52,14,26.36,48.66,25.94,48.24,66,116,84
L2,6,A,1200,C+3,a3,r5,g4,t15,0,0,4,18,4,0,0,0,0,-2,-2,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,tc,91,0.06,1,-1,-1.06,-2,-0.95,9,23.84,46.4,23.63,46.19,60,116,78
L1,6,A,1200,C+3,a3,r5,g4,t15,0,0,-2,18,4,0,0,0,-2,2,2,3,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,tz,10,-0.25,-0.5,-0.06,0.19,0.44,-2,5,22.48,43.02,22.48,43.02,25,116,43
L1,6,A,1200,C+3,g4,r29,g2,t8,1,-4,-5,11,1,0,0,0,-1,0,2,3,0,0,0,0,0,22.7,0,FALSE,FALSE,FALSE,TRUE,FALSE,dd,88,-1.75,-2.5,4.25,6,6.75,0.74,2,22.42,45.85,22.54,45.97,0,114,4.3
L2,6,A,1200,C+3,g4,r29,g2,t8,1,-4,-7,11,1,0,0,0,0,2,0,3,0,0,0,0,0,22.7,0,FALSE,FALSE,FALSE,TRUE,FALSE,dd,119,-1.5,-1,-0.12,1.38,0.88,-0.01,4,23.34,46.64,23.1,46.4,0,114,4.8
L3,6,A,1200,C+3,g4,r29,g2,t8,1,-4,-2,11,1,0,0,0,-1,0,3,3,0,0,0,0,0,22.7,0,FALSE,FALSE,FALSE,TRUE,FALSE,dd,137,-1.75,-1.5,0.25,2,1.75,0.69,3,23.51,47.53,23.27,47.29,0,114,12
L2,5,B,1000,B+2,g1,r15,g2,t7,0,17,2,4.2,8,1,0,0,6,0,0,5,0,3,0,23.9,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,tc,98,-1.5,-0.75,-5,-3.5,-4.25,-2.27,2,23.48,43.67,22.52,42.71,0,133,1.7
